Date,Colony,Ant ID,Time,Junction,Entered From,Exited Toward,Turn Type (L/R/U),Choice (W/N),Action (inspect/ignore),
6/24/21,21-SP3,7A,,20,,,,,,
6/24/21,21-SP3,7A,,21,,,,,,
6/24/21,21-SP3,7A,,211,,,,,,
6/24/21,21-SP3,7A,,2111,,,,,,
6/24/21,21-SP3,7A,,211,,,,,,
6/24/21,21-SP3,7A,,2112,,,,,,
6/24/21,21-SP3,7A,,211,,,,,,
6/24/21,21-SP3,7A,,21,,,,,,
6/24/21,21-SP3,7A,,212,,,,,,
6/24/21,21-SP3,7A,,2122,,,,,,
6/24/21,21-SP3,7A,,212,,,,,,
6/24/21,21-SP3,7A,,21,,,,,,
6/24/21,21-SP3,7A,,20,,,,,,
6/24/21,21-SP3,7A,,22,,221,,,,
6/24/21,21-SP3,7A,,22,,222,,,,
6/24/21,21-SP3,7A,,22,,,,,,
6/24/21,21-SP3,7A,,20,,,,,,
6/24/21,21-SP3,7A,,2,,0,,,,
6/24/21,21-SP3,7A,,2,,,,,,
6/24/21,21-SP3,7A,,0,,,,,,
6/24/21,21-SP3,7A,16:36,-1,,,,,,
6/24/21,21-SP3,7B,16:45,0,,2,,,,
6/24/21,21-SP3,7B,,0,,,,,,
6/24/21,21-SP3,7B,,1,,10,,,,
6/24/21,21-SP3,7B,,1,,,,,,
6/24/21,21-SP3,7B,,0,,,,,,
6/24/21,21-SP3,7B,,-1,,,,,,
6/24/21,21-SP3,7B,16:48,0,,,,,,
6/24/21,21-SP3,7B,,-1,,,,,,
6/24/21,21-SP3,7B,16:51,0,,,,,,
6/24/21,21-SP3,7B,,2,,20,,,,
6/24/21,21-SP3,7B,,2,,,,,,
6/24/21,21-SP3,7B,,0,,-1,,,,
6/24/21,21-SP3,7B,,0,,,,,,
6/24/21,21-SP3,7B,,1,,,,,,
6/24/21,21-SP3,7B,,3,,,,,,
6/24/21,21-SP3,7B,,30,,31,,,,
6/24/21,21-SP3,7B,,30,,,,,,
6/24/21,21-SP3,7B,,3,,5,,,,
6/24/21,21-SP3,7B,,3,,,,,,
6/24/21,21-SP3,7B,,1,,3,,,,
6/24/21,21-SP3,7B,,1,,,,,,
6/24/21,21-SP3,7B,,0,,,,,,
6/24/21,21-SP3,7B,,1,,,,,,
6/24/21,21-SP3,7B,,3,,,,,,
6/24/21,21-SP3,7B,,30,,,,,,
6/24/21,21-SP3,7B,,31,,,,,,
6/24/21,21-SP3,7B,,311,,,,,,
6/24/21,21-SP3,7B,,31,,,,,,
6/24/21,21-SP3,7B,,312,,,,,,
6/24/21,21-SP3,7B,,31,,,,,,
6/24/21,21-SP3,7B,,30,,,,,,
6/24/21,21-SP3,7B,,32,,,,,,
6/24/21,21-SP3,7B,,321,,,,,,
6/24/21,21-SP3,7B,,32,,,,,,
6/24/21,21-SP3,7B,,322,,,,,inspect (tag),
6/24/21,21-SP3,7B,,32,,,,,,
6/24/21,21-SP3,7B,16:56,321,,,,,"inspect (nest, went inside)",
6/24/21,21-SP3,7B,,32,,,,,,
6/24/21,21-SP3,7B,,30,,3,,,,
6/24/21,21-SP3,7B,,30,,,,,,
6/24/21,21-SP3,7B,,31,,,,,,
6/24/21,21-SP3,7B,,312,,,,,,
6/24/21,21-SP3,7B,,31,,,,,,
6/24/21,21-SP3,7B,,30,,,,,,
6/24/21,21-SP3,7B,,31,,,,,,
6/24/21,21-SP3,7B,16:58,311,,,,,inspect (vitamin and water),
6/24/21,21-SP3,7B,,31,,,,,,
6/24/21,21-SP3,7B,,312,,,,,,
6/24/21,21-SP3,7B,,31,,,,,,
6/24/21,21-SP3,7B,,30,,,,,,
6/24/21,21-SP3,7B,,32,,30,,,,
6/24/21,21-SP3,7B,,32,,,,,,
6/24/21,21-SP3,7B,,322,,,,,,
6/24/21,21-SP3,7B,,32,,,,,,
6/24/21,21-SP3,7B,,30,,,,,,
6/24/21,21-SP3,7B,,3,,1,,,,
6/24/21,21-SP3,7B,,3,,5,,,,
6/24/21,21-SP3,7B,,3,,30,,,,
6/24/21,21-SP3,7B,,3,,,,,,
6/24/21,21-SP3,7B,,1,,,,,,
6/24/21,21-SP3,7B,,0,,,,,,
6/24/21,21-SP3,7B,17:00,-1,,,,,,
6/25/21,21-SP3,8A,14:34,0,,1,,,looked at 2 first,
6/25/21,21-SP3,8A,,0,,-1,,,,
6/25/21,21-SP3,8A,,0,,,,,,
6/25/21,21-SP3,8A,,1,,,,,,
6/25/21,21-SP3,8A,,3,,30,,,,
6/25/21,21-SP3,8A,,3,,,,,,
6/25/21,21-SP3,8A,,5,,7,,,,
6/25/21,21-SP3,8A,,5,,50,,,,
6/25/21,21-SP3,8A,,5,,,,,,
6/25/21,21-SP3,8A,,3,,,,,,
6/25/21,21-SP3,8A,,1,,,,,,
6/25/21,21-SP3,8A,,3,,,,,,
6/25/21,21-SP3,8A,,5,,,,,,
6/25/21,21-SP3,8A,,7,,,,,,
6/25/21,21-SP3,8A,14:39,71,,,,,inspect (trunk + ground),
6/25/21,21-SP3,8A,14:45,ground,,,,,end video,
6/25/21,21-SP3,8B,14:53,0,,2,,,,
6/25/21,21-SP3,8B,,0,,1,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,,1,,10,,,,
6/25/21,21-SP3,8B,,1,,,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,,2,,20,,,,
6/25/21,21-SP3,8B,,2,,,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,,1,,3,,,,
6/25/21,21-SP3,8B,,1,,10,,,,
6/25/21,21-SP3,8B,,1,,,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,14:54,-1,,,,,,
6/25/21,21-SP3,8B,14:56,0,,1,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,,1,,,,,,
6/25/21,21-SP3,8B,,3,,30,,,,
6/25/21,21-SP3,8B,,3,,5,,,,
6/25/21,21-SP3,8B,,3,,,,,,
6/25/21,21-SP3,8B,,1,,10,,,,
6/25/21,21-SP3,8B,,1,,,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,,2,,,,,,
6/25/21,21-SP3,8B,,20,,,,,,
6/25/21,21-SP3,8B,,21,,211,,,,
6/25/21,21-SP3,8B,,21,,212,,,,
6/25/21,21-SP3,8B,,21,,,,,,
6/25/21,21-SP3,8B,,20,,,,,,
6/25/21,21-SP3,8B,,2,,,,,,
6/25/21,21-SP3,8B,,4,,6,,,,
6/25/21,21-SP3,8B,,4,,,,,,
6/25/21,21-SP3,8B,,40,,42,,,,
6/25/21,21-SP3,8B,,40,,,,,,
6/25/21,21-SP3,8B,,41,,,,,,
6/25/21,21-SP3,8B,,40,,,,,,
6/25/21,21-SP3,8B,,4,,,,,,
6/25/21,21-SP3,8B,,2,,,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,,2,,,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,14:58,-1,,,,,,
6/25/21,21-SP3,8B,15:00,0,,2,,,,
6/25/21,21-SP3,8B,,0,,-1,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,,2,,,,,,
6/25/21,21-SP3,8B,,20,,,,,,
6/25/21,21-SP3,8B,,22,,,,,,
6/25/21,21-SP3,8B,,222,,,,,,
6/25/21,21-SP3,8B,,2221,,,,,,
6/25/21,21-SP3,8B,,222,,,,,,
6/25/21,21-SP3,8B,15:02,2222,,,,,inspect (sugar + pollen),
6/25/21,21-SP3,8B,,222,,,,,,
6/25/21,21-SP3,8B,,22,,,,,,
6/25/21,21-SP3,8B,,20,,,,,,
6/25/21,21-SP3,8B,,2,,,,,,
6/25/21,21-SP3,8B,,0,,-1,,,,
6/25/21,21-SP3,8B,,0,,1,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,,1,,,,,,
6/25/21,21-SP3,8B,,3,,,,,,
6/25/21,21-SP3,8B,,30,,31,,,,
6/25/21,21-SP3,8B,,30,,,,,,
6/25/21,21-SP3,8B,,32,,,,,,
6/25/21,21-SP3,8B,,322,,,,,inspect (blank),
6/25/21,21-SP3,8B,,32,,,,,,
6/25/21,21-SP3,8B,,321,,,,,inspect (nest),
6/25/21,21-SP3,8B,,32,,,,,,
6/25/21,21-SP3,8B,,30,,,,,,
6/25/21,21-SP3,8B,,31,,,,,,
6/25/21,21-SP3,8B,15:05,311,,,,,inspect (vitamin and water),
6/25/21,21-SP3,8B,,31,,,,,,
6/25/21,21-SP3,8B,,30,,,,,,
6/25/21,21-SP3,8B,,3,,,,,,
6/25/21,21-SP3,8B,,1,,,,,,
6/25/21,21-SP3,8B,,0,,,,,,
6/25/21,21-SP3,8B,15:06,-1,,,,,,
6/28/21,21-MW3,1A,15:55,0,,,,,,
6/28/21,21-MW3,1A,,1,,,,,,
6/28/21,21-MW3,1A,,3,,,,,,
6/28/21,21-MW3,1A,,5,,,,,,
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,15:56,71,,,,,inspect (trunk),
6/28/21,21-MW3,1A,,7,,5,,,,
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,15:57,71,,,,,inspect (trunk),
6/28/21,21-MW3,1A,,7,,72,,,,
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,,5,,,,,,
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,,71,,,,,,
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,,72,,,,,,
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,,5,,3,,,,
6/28/21,21-MW3,1A,,5,,50,,,,
6/28/21,21-MW3,1A,,5,,,,,,
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,15:59,71,,,,,inspect (trunk),
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,,72,,,,,inspect (nest),
6/28/21,21-MW3,1A,,7,,,,,,
6/28/21,21-MW3,1A,,5,,,,,,
6/28/21,21-MW3,1A,,3,,,,,,
6/28/21,21-MW3,1A,,1,,,,,,
6/28/21,21-MW3,1A,,3,,,,,,
6/28/21,21-MW3,1A,,30,,,,,,
6/28/21,21-MW3,1A,,31,,311,,,,
6/28/21,21-MW3,1A,,31,,,,,,
6/28/21,21-MW3,1A,,312,,,,,,
6/28/21,21-MW3,1A,,31,,,,,,
6/28/21,21-MW3,1A,,30,,,,,,
6/28/21,21-MW3,1A,,32,,,,,,
6/28/21,21-MW3,1A,,322,,,,,inspect (tag),
6/28/21,21-MW3,1A,,32,,,,,,
6/28/21,21-MW3,1A,,322,,,,,,
6/28/21,21-MW3,1A,,32,,,,,,
6/28/21,21-MW3,1A,,30,,,,,,
6/28/21,21-MW3,1A,,3,,5,,,,
6/28/21,21-MW3,1A,,3,,,,,,
6/28/21,21-MW3,1A,,1,,10,,,,
6/28/21,21-MW3,1A,,1,,,,,,
6/28/21,21-MW3,1A,,0,,,,,,
6/28/21,21-MW3,1A,16:02,-1,,,,,,
6/28/21,21-MW3,1B,16:06,0,,,,,,
6/28/21,21-MW3,1B,,1,,,,,,
6/28/21,21-MW3,1B,,10,,,,,,
6/28/21,21-MW3,1B,,11,,,,,,
6/28/21,21-MW3,1B,,112,,,,,,
6/28/21,21-MW3,1B,16:07,1121,,,,,inspect (vitamin and water),
6/28/21,21-MW3,1B,,112,,,,,,
6/28/21,21-MW3,1B,,11,,,,,,
6/28/21,21-MW3,1B,,10,,,,,,
6/28/21,21-MW3,1B,,1,,,,,,
6/28/21,21-MW3,1B,,0,,,,,,
6/28/21,21-MW3,1B,,1,,,,,,
6/28/21,21-MW3,1B,,10,,,,,,
6/28/21,21-MW3,1B,,12,,,,,,
6/28/21,21-MW3,1B,,122,,,,,,
6/28/21,21-MW3,1B,16:09,1221,,,,,inspect (nest),
6/28/21,21-MW3,1B,,122,,,,,,
6/28/21,21-MW3,1B,,12,,,,,,
6/28/21,21-MW3,1B,,121,,,,,,
6/28/21,21-MW3,1B,,1212,,,,,,
6/28/21,21-MW3,1B,16:11,1211,,,,,inspect (vitamin and water),
6/28/21,21-MW3,1B,,121,,,,,,
6/28/21,21-MW3,1B,,12,,,,,,
6/28/21,21-MW3,1B,,10,,,,,,
6/28/21,21-MW3,1B,,11,,,,,,
6/28/21,21-MW3,1B,,112,,,,,,
6/28/21,21-MW3,1B,16:12,1122,,,,,inspect (pollen and sugar),
6/28/21,21-MW3,1B,,112,,,,,,
6/28/21,21-MW3,1B,16:13,1121,,,,,inspect (vitamin and water),
6/28/21,21-MW3,1B,,112,,,,,,
6/28/21,21-MW3,1B,,11,,,,,,
6/28/21,21-MW3,1B,,10,,,,,,
6/28/21,21-MW3,1B,,12,,,,,,
6/28/21,21-MW3,1B,,121,,,,,,
6/28/21,21-MW3,1B,16:15,1212,,,,,inspect (pollen and sugar),
6/28/21,21-MW3,1B,,121,,,,,,
6/28/21,21-MW3,1B,,12,,122,,,,
6/28/21,21-MW3,1B,,12,,,,,,
6/28/21,21-MW3,1B,,10,,,,,,
6/28/21,21-MW3,1B,,1,,,,,,
6/28/21,21-MW3,1B,,3,,30,,,,
6/28/21,21-MW3,1B,,3,,,,,,
6/28/21,21-MW3,1B,,5,,,,,,
6/28/21,21-MW3,1B,,7,,,,,,
6/28/21,21-MW3,1B,16:16,72,,,,,inspect (nest),
6/28/21,21-MW3,1B,,7,,,,,,
6/28/21,21-MW3,1B,16:17,71,,7,,,inspect (trunk),
6/28/21,21-MW3,1B,16:22,71,,,,,,
6/28/21,21-MW3,1B,16:28,71,,,,,end video,
6/29/21,21-MW3,2A,15:14,0,,,,,,
6/29/21,21-MW3,2A,,1,,,,,,
6/29/21,21-MW3,2A,,3,,,,,,
6/29/21,21-MW3,2A,,30,,,,,,
6/29/21,21-MW3,2A,,31,,,,,,
6/29/21,21-MW3,2A,,311,,,,,,
6/29/21,21-MW3,2A,,31,,,,,,
6/29/21,21-MW3,2A,,312,,,,,,
6/29/21,21-MW3,2A,,31,,,,,,
6/29/21,21-MW3,2A,,30,,,,,,
6/29/21,21-MW3,2A,,32,,,,,,
6/29/21,21-MW3,2A,15:16,321,,,,,inspect (nest),
6/29/21,21-MW3,2A,15:24,32,,,,,,
6/29/21,21-MW3,2A,,30,,,,,,
6/29/21,21-MW3,2A,,3,,,,,,
6/29/21,21-MW3,2A,,5,,,,,,
6/29/21,21-MW3,2A,,50,,,,,,
6/29/21,21-MW3,2A,15:25,51,,,,,inspect (water and vitamin),
6/29/21,21-MW3,2A,,50,,,,,,
6/29/21,21-MW3,2A,,52,,,,,,
6/29/21,21-MW3,2A,,50,,,,,,
6/29/21,21-MW3,2A,,5,,,,,,
6/29/21,21-MW3,2A,,7,,,,,,
6/29/21,21-MW3,2A,15:31,71,,,,,inspect (trunk),
6/29/21,21-MW3,2A,15:34,71,,,,,end of video,
6/29/21,21-MW3,2B,15:41,0,,,,,,
6/29/21,21-MW3,2B,,2,,,,,,
6/29/21,21-MW3,2B,,0,,,,,,
6/29/21,21-MW3,2B,,1,,3,,,,
6/29/21,21-MW3,2B,,1,,,,,,
6/29/21,21-MW3,2B,,10,,,,,,
6/29/21,21-MW3,2B,,12,,,,,,
6/29/21,21-MW3,2B,,10,,,,,,
6/29/21,21-MW3,2B,,1,,,,,,
6/29/21,21-MW3,2B,,0,,,,,,
6/29/21,21-MW3,2B,15:42,-1,,,,,,
6/29/21,21-MW3,2B,15:46,0,,,,,,
6/29/21,21-MW3,2B,,1,,,,,,
6/29/21,21-MW3,2B,,3,,,,,,
6/29/21,21-MW3,2B,,5,,,,,,
6/29/21,21-MW3,2B,,7,,,,,,
6/29/21,21-MW3,2B,15:47,71,,,,,inspect (trunk),
6/29/21,21-MW3,2B,,7,,,,,,
6/29/21,21-MW3,2B,,5,,,,,,
6/29/21,21-MW3,2B,,50,,,,,,
6/29/21,21-MW3,2B,,52,,,,,,
6/29/21,21-MW3,2B,,50,,,,,,
6/29/21,21-MW3,2B,,51,,,,,,
6/29/21,21-MW3,2B,,50,,,,,,
6/29/21,21-MW3,2B,,5,,,,,,
6/29/21,21-MW3,2B,,3,,,,,,
6/29/21,21-MW3,2B,,30,,,,,,
6/29/21,21-MW3,2B,,32,,,,,,
6/29/21,21-MW3,2B,15:49,321,,,,,inspect (nest),
6/29/21,21-MW3,2B,,32,,,,,,
6/29/21,21-MW3,2B,,321,,,,,inspect (nest),
6/29/21,21-MW3,2B,,32,,,,,,
6/29/21,21-MW3,2B,,30,,,,,,
6/29/21,21-MW3,2B,,3,,1,,,,
6/29/21,21-MW3,2B,,3,,,,,,
6/29/21,21-MW3,2B,,30,,,,,,
6/29/21,21-MW3,2B,,31,,,,,,
6/29/21,21-MW3,2B,,312,,,,,,
6/29/21,21-MW3,2B,,31,,,,,,
6/29/21,21-MW3,2B,,30,,,,,,
6/29/21,21-MW3,2B,,32,,,,,,
6/29/21,21-MW3,2B,,321,,,,,,
6/29/21,21-MW3,2B,,32,,,,,,
6/29/21,21-MW3,2B,15:52,322,,,,,inspect (tag),
6/29/21,21-MW3,2B,,32,,,,,,
6/29/21,21-MW3,2B,,30,,,,,,
6/29/21,21-MW3,2B,,3,,5,,,,
6/29/21,21-MW3,2B,,3,,,,,,
6/29/21,21-MW3,2B,,1,,,,,,
6/29/21,21-MW3,2B,,0,,,,,,
6/29/21,21-MW3,2B,15:53,-1,,,,,,
6/30/21,21-MW3,3A,16:11,0,,,,,,
6/30/21,21-MW3,3A,,1,,,,,,
6/30/21,21-MW3,3A,,3,,,,,,
6/30/21,21-MW3,3A,,5,,,,,,
6/30/21,21-MW3,3A,,7,,,,,,
6/30/21,21-MW3,3A,,72,,,,,,
6/30/21,21-MW3,3A,,7,,,,,,
6/30/21,21-MW3,3A,,5,,,,,,
6/30/21,21-MW3,3A,,3,,,,,,
6/30/21,21-MW3,3A,,1,,,,,,
6/30/21,21-MW3,3A,,0,,-1,,,,FLAG
6/30/21,21-MW3,3A,,0,,,,,,
6/30/21,21-MW3,3A,,2,,,,,,
6/30/21,21-MW3,3A,,0,,,,,,
6/30/21,21-MW3,3A,,1,,10,,,,
6/30/21,21-MW3,3A,,1,,,,,,
6/30/21,21-MW3,3A,,3,,,,,,
6/30/21,21-MW3,3A,,5,,,,,,
6/30/21,21-MW3,3A,,7,,,,,,
6/30/21,21-MW3,3A,,71,,,,,inspect,
6/30/21,21-MW3,3A,,7,,,,,,
6/30/21,21-MW3,3A,,5,,,,,,
6/30/21,21-MW3,3A,,50,,,,,,
6/30/21,21-MW3,3A,,52,,,,,,
6/30/21,21-MW3,3A,,50,,,,,,
6/30/21,21-MW3,3A,,51,,,,,inspect,
6/30/21,21-MW3,3A,,50,,,,,,
6/30/21,21-MW3,3A,,5,,,,,,
6/30/21,21-MW3,3A,,3,,,,,,
6/30/21,21-MW3,3A,,1,,10,,,,
6/30/21,21-MW3,3A,,1,,,,,,
6/30/21,21-MW3,3A,,0,,,,,,
6/30/21,21-MW3,3A,,-1,,,,,,
6/30/21,21-MW3,3B,16:21,0,,2,,,,
6/30/21,21-MW3,3B,,0,,,,,,
6/30/21,21-MW3,3B,,1,,,,,,
6/30/21,21-MW3,3B,,10,,,,,,
6/30/21,21-MW3,3B,,12,,,,,,
6/30/21,21-MW3,3B,,121,,,,,,
6/30/21,21-MW3,3B,,1211,,,,,inspect,
6/30/21,21-MW3,3B,,121,,,,,,
6/30/21,21-MW3,3B,,1212,,,,,inspect,
6/30/21,21-MW3,3B,,121,,,,,,
6/30/21,21-MW3,3B,,1211,,,,,inspect,
6/30/21,21-MW3,3B,,121,,,,,,
6/30/21,21-MW3,3B,,12,,,,,,
6/30/21,21-MW3,3B,,10,,,,,,
6/30/21,21-MW3,3B,,1,,,,,,
6/30/21,21-MW3,3B,,3,,,,,,
6/30/21,21-MW3,3B,,5,,,,,,
6/30/21,21-MW3,3B,,7,,,,,,
6/30/21,21-MW3,3B,,72,,,,,inspect,
6/30/21,21-MW3,3B,,7,,5,,,,
6/30/21,21-MW3,3B,,7,,,,,,
6/30/21,21-MW3,3B,,71,,,,,inspect,
6/30/21,21-MW3,3B,,7,,,,,,
6/30/21,21-MW3,3B,,5,,,,,,
6/30/21,21-MW3,3B,,50,,,,,,
6/30/21,21-MW3,3B,,52,,,,,inspect,
6/30/21,21-MW3,3B,,50,,,,,,
6/30/21,21-MW3,3B,,51,,,,,inspect,
6/30/21,21-MW3,3B,,50,,,,,,
6/30/21,21-MW3,3B,,5,,,,,,
6/30/21,21-MW3,3B,,3,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,31,,311,,,,
6/30/21,21-MW3,3B,,31,,312,,,,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,32,,,,,,
6/30/21,21-MW3,3B,,321,,,,,,
6/30/21,21-MW3,3B,,32,,,,,,
6/30/21,21-MW3,3B,,322,,,,,inspect,
6/30/21,21-MW3,3B,,32,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,3,,,,,,
6/30/21,21-MW3,3B,,5,,,,,,
6/30/21,21-MW3,3B,,50,,,,,,
6/30/21,21-MW3,3B,,52,,,,,,
6/30/21,21-MW3,3B,,50,,,,,,
6/30/21,21-MW3,3B,,51,,,,,inspect,
6/30/21,21-MW3,3B,,50,,,,,,
6/30/21,21-MW3,3B,,5,,,,,,
6/30/21,21-MW3,3B,,3,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,32,,,,,,
6/30/21,21-MW3,3B,,322,,,,,,
6/30/21,21-MW3,3B,,32,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,312,,,,,inspect,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,311,,,,,inspect,
6/30/21,21-MW3,3B,,31,,30,,,,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,311,,,,,inspect,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,312,,,,,walk between platforms,
6/30/21,21-MW3,3B,,31,,311,,,,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,312,,,,,inspect,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,32,,,,,,
6/30/21,21-MW3,3B,,321,,32,,,inspect,
6/30/21,21-MW3,3B,,321,,,,,,
6/30/21,21-MW3,3B,,32,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,311,,,,,,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,312,,,,,inspect,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,311,,,,,,
6/30/21,21-MW3,3B,,31,,,,,,
6/30/21,21-MW3,3B,,30,,,,,,
6/30/21,21-MW3,3B,,3,,,,,,
6/30/21,21-MW3,3B,,1,,,,,,
6/30/21,21-MW3,3B,,0,,-1,,,,
6/30/21,21-MW3,3B,,0,,,,,,
6/30/21,21-MW3,3B,,-1,,,,,,
07/01/21,21-MW3,4A,14:24,0,,1,,,,
07/01/21,21-MW3,4A,,0,,,,,,
07/01/21,21-MW3,4A,,2,,,,,,
07/01/21,21-MW3,4A,,0,,,,,,
07/01/21,21-MW3,4A,,-1,,,,,,
07/01/21,21-MW3,4A,,0,,,,,,
07/01/21,21-MW3,4A,,1,,,,,,
07/01/21,21-MW3,4A,,3,,,,,,
07/01/21,21-MW3,4A,,5,,,,,,
07/01/21,21-MW3,4A,,50,,,,,,
07/01/21,21-MW3,4A,,51,,,,,inspect,
07/01/21,21-MW3,4A,,50,,,,,,
07/01/21,21-MW3,4A,,5,,7,,,,
07/01/21,21-MW3,4A,,5,,,,,,
07/01/21,21-MW3,4A,,50,,,,,,
07/01/21,21-MW3,4A,,5,,,,,,
07/01/21,21-MW3,4A,,3,,1,,,,
07/01/21,21-MW3,4A,,3,,30,,,,
07/01/21,21-MW3,4A,,3,,,,,,
07/01/21,21-MW3,4A,,5,,,,,,
07/01/21,21-MW3,4A,,3,,,,,,
07/01/21,21-MW3,4A,,1,,,,,,
07/01/21,21-MW3,4A,,10,,,,,,
07/01/21,21-MW3,4A,,12,,122,,,,
07/01/21,21-MW3,4A,,12,,,,,,
07/01/21,21-MW3,4A,,10,,,,,,
07/01/21,21-MW3,4A,,1,,3,,,,
07/01/21,21-MW3,4A,,1,,,,,,
07/01/21,21-MW3,4A,,0,,,,,,
07/01/21,21-MW3,4A,,-1,,,,,,
07/01/21,21-MW3,4B,14:34,0,,1,,,,
07/01/21,21-MW3,4B,,0,,,,,,
07/01/21,21-MW3,4B,,1,,,,,,
07/01/21,21-MW3,4B,,10,,,,,,
07/01/21,21-MW3,4B,,11,,111,,,,
07/01/21,21-MW3,4B,,11,,,,,,
07/01/21,21-MW3,4B,,112,,1122,,,,
07/01/21,21-MW3,4B,,112,,,,,,
07/01/21,21-MW3,4B,,11,,,,,,
07/01/21,21-MW3,4B,,10,,,,,,
07/01/21,21-MW3,4B,,11,,,,,,
07/01/21,21-MW3,4B,,111,,,,,,
07/01/21,21-MW3,4B,,1111,,,,,inspect,
07/01/21,21-MW3,4B,,111,,,,,,
07/01/21,21-MW3,4B,,1112,,,,,inspect,
07/01/21,21-MW3,4B,,111,,,,,,
07/01/21,21-MW3,4B,,11,,,,,,
07/01/21,21-MW3,4B,,111,,,,,,
07/01/21,21-MW3,4B,,1111,,,,,inspect,
07/01/21,21-MW3,4B,,111,,,,,,
07/01/21,21-MW3,4B,,1112,,,,,inspect,
07/01/21,21-MW3,4B,,111,,11,,,,
07/01/21,21-MW3,4B,,111,,,,,,
07/01/21,21-MW3,4B,,1111,,,,,inspect,
07/01/21,21-MW3,4B,,111,,,,,,
07/01/21,21-MW3,4B,,1112,,,,,,
07/01/21,21-MW3,4B,,111,,,,,,
07/01/21,21-MW3,4B,,11,,,,,,
07/01/21,21-MW3,4B,,10,,,,,,
07/01/21,21-MW3,4B,,12,,,,,,
07/01/21,21-MW3,4B,,10,,,,,,
07/01/21,21-MW3,4B,,1,,,,,,
07/01/21,21-MW3,4B,,0,,,,,,
07/01/21,21-MW3,4B,,-1,,,,,,
07/01/21,21-MW3,5A,15:49,0,,,,,,
07/01/21,21-MW3,5A,,1,,3,,,,
07/01/21,21-MW3,5A,,1,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,-1,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,2,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,1,,,,,,
07/01/21,21-MW3,5A,,10,,,,,,
07/01/21,21-MW3,5A,,1,,,,,,
07/01/21,21-MW3,5A,,3,,,,,,
07/01/21,21-MW3,5A,,1,,,,,,
07/01/21,21-MW3,5A,,0,,-1,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,2,,,,,,
07/01/21,21-MW3,5A,,20,,,,,,
07/01/21,21-MW3,5A,,21,,,,,,
07/01/21,21-MW3,5A,,20,,,,,,
07/01/21,21-MW3,5A,,2,,,,,,
